,GameID,Time (EST),Game Number,Game State,Period,Home Score,Home Team,Visiting Score,Visiting Team
282,2024020283,2024-11-16T22:00:00,283,7,3,4,Vancouver Canucks,1,Chicago Blackhawks
283,2024020284,2024-11-17T17:00:00,284,7,3,4,Carolina Hurricanes,1,St. Louis Blues
284,2024020285,2024-11-17T22:00:00,285,7,3,3,Vancouver Canucks,5,Nashville Predators
285,2024020286,2024-11-17T20:00:00,286,7,3,2,Vegas Golden Knights,5,Washington Capitals
286,2024020287,2024-11-17T21:00:00,287,7,3,0,Seattle Kraken,2,New York Rangers
287,2024020288,2024-11-18T19:00:00,288,7,3,1,Boston Bruins,5,Columbus Blue Jackets
288,2024020289,2024-11-18T19:00:00,289,7,3,2,Philadelphia Flyers,3,Colorado Avalanche
289,2024020290,2024-11-18T19:30:00,290,7,3,3,Montréal Canadiens,0,Edmonton Oilers
290,2024020291,2024-11-18T20:00:00,291,7,3,2,Dallas Stars,4,Anaheim Ducks
291,2024020292,2024-11-18T21:00:00,292,7,3,2,Utah Hockey Club,6,Washington Capitals
292,2024020293,2024-11-18T22:30:00,293,7,4,5,San Jose Sharks,4,Detroit Red Wings
293,2024020294,2024-11-19T19:00:00,294,7,3,2,Ottawa Senators,5,Edmonton Oilers
294,2024020295,2024-11-19T19:00:00,295,7,4,2,Pittsburgh Penguins,3,Tampa Bay Lightning
295,2024020296,2024-11-19T20:00:00,296,7,3,2,St. Louis Blues,4,Minnesota Wild
296,2024020297,2024-11-19T20:00:00,297,7,3,6,Winnipeg Jets,3,Florida Panthers
297,2024020298,2024-11-19T20:30:00,298,7,3,2,Chicago Blackhawks,3,Anaheim Ducks
298,2024020299,2024-11-19T21:00:00,299,7,5,2,Calgary Flames,1,New York Islanders
299,2024020300,2024-11-19T22:00:00,300,7,3,3,Vancouver Canucks,4,New York Rangers
300,2024020301,2024-11-20T19:30:00,301,7,3,3,Toronto Maple Leafs,0,Vegas Golden Knights
301,2024020302,2024-11-20T19:30:00,302,7,3,1,Philadelphia Flyers,4,Carolina Hurricanes
302,2024020303,2024-11-20T20:00:00,303,7,3,5,Dallas Stars,2,San Jose Sharks
303,2024020304,2024-11-20T22:00:00,304,7,3,3,Seattle Kraken,0,Nashville Predators
304,2024020305,2024-11-20T22:30:00,305,7,3,0,Los Angeles Kings,1,Buffalo Sabres
305,2024020306,2024-11-21T19:00:00,306,7,3,1,Boston Bruins,0,Utah Hockey Club
306,2024020307,2024-11-21T19:00:00,307,7,3,2,Ottawa Senators,3,Vegas Golden Knights
307,2024020308,2024-11-21T19:00:00,308,7,3,2,Detroit Red Wings,1,New York Islanders
308,2024020309,2024-11-21T19:00:00,309,7,3,4,New Jersey Devils,2,Carolina Hurricanes
309,2024020310,2024-11-21T19:00:00,310,7,3,1,Washington Capitals,2,Colorado Avalanche
310,2024020311,2024-11-21T19:00:00,311,7,4,7,Columbus Blue Jackets,6,Tampa Bay Lightning
311,2024020312,2024-11-21T20:00:00,312,7,5,3,St. Louis Blues,2,San Jose Sharks
312,2024020313,2024-11-21T20:30:00,313,7,3,3,Chicago Blackhawks,1,Florida Panthers
313,2024020314,2024-11-21T21:00:00,314,7,3,3,Calgary Flames,2,New York Rangers
314,2024020315,2024-11-21T21:00:00,315,7,3,3,Edmonton Oilers,5,Minnesota Wild
315,2024020316,2024-11-22T19:00:00,316,7,3,1,Pittsburgh Penguins,4,Winnipeg Jets
316,2024020317,2024-11-22T22:00:00,317,7,4,2,Anaheim Ducks,3,Buffalo Sabres
317,2024020318,2024-11-23T13:00:00,318,7,4,3,Philadelphia Flyers,2,Chicago Blackhawks
318,2024020319,2024-11-23T16:00:00,319,7,5,4,Calgary Flames,3,Minnesota Wild
319,2024020320,2024-11-23T16:00:00,320,7,3,2,Los Angeles Kings,1,Seattle Kraken
320,2024020321,2024-11-23T18:00:00,321,7,3,4,Florida Panthers,7,Colorado Avalanche
321,2024020322,2024-11-23T19:00:00,322,7,3,2,Montréal Canadiens,6,Vegas Golden Knights
322,2024020323,2024-11-23T19:00:00,323,7,3,3,Ottawa Senators,4,Vancouver Canucks
323,2024020324,2024-11-23T19:00:00,324,7,3,1,Detroit Red Wings,2,Boston Bruins
324,2024020325,2024-11-23T19:00:00,325,7,3,2,Tampa Bay Lightning,4,Dallas Stars
325,2024020326,2024-11-23T19:00:00,326,7,3,1,Pittsburgh Penguins,6,Utah Hockey Club
326,2024020327,2024-11-23T19:00:00,327,7,3,2,Washington Capitals,3,New Jersey Devils
327,2024020328,2024-11-23T19:00:00,328,7,5,5,Columbus Blue Jackets,4,Carolina Hurricanes
328,2024020329,2024-11-23T19:00:00,329,7,3,4,Nashville Predators,1,Winnipeg Jets
329,2024020330,2024-11-23T19:30:00,330,7,3,3,New York Islanders,1,St. Louis Blues
330,2024020331,2024-11-23T20:00:00,331,7,3,2,San Jose Sharks,4,Buffalo Sabres
331,2024020332,2024-11-23T22:00:00,332,7,3,6,Edmonton Oilers,2,New York Rangers
332,2024020333,2024-11-24T19:00:00,333,7,3,3,Toronto Maple Leafs,2,Utah Hockey Club
333,2024020334,2024-11-25T19:00:00,334,7,3,8,Tampa Bay Lightning,2,Colorado Avalanche
334,2024020335,2024-11-25T19:00:00,335,7,3,1,Florida Panthers,4,Washington Capitals
335,2024020336,2024-11-25T19:00:00,336,7,3,5,New Jersey Devils,2,Nashville Predators
336,2024020337,2024-11-25T19:00:00,337,7,3,2,New York Rangers,5,St. Louis Blues
337,2024020338,2024-11-25T19:00:00,338,7,5,4,Philadelphia Flyers,5,Vegas Golden Knights
338,2024020339,2024-11-25T19:00:00,339,7,3,6,Carolina Hurricanes,4,Dallas Stars
339,2024020340,2024-11-25T19:30:00,340,7,3,4,Ottawa Senators,3,Calgary Flames
340,2024020341,2024-11-25T19:30:00,341,7,3,2,New York Islanders,4,Detroit Red Wings
341,2024020342,2024-11-25T20:00:00,342,7,3,1,Minnesota Wild,4,Winnipeg Jets
342,2024020343,2024-11-25T22:00:00,343,7,3,2,Anaheim Ducks,3,Seattle Kraken
343,2024020344,2024-11-25T22:30:00,344,7,3,7,San Jose Sharks,2,Los Angeles Kings
344,2024020345,2024-11-26T19:00:00,345,7,3,0,Boston Bruins,2,Vancouver Canucks
345,2024020346,2024-11-26T19:00:00,346,7,4,2,Montréal Canadiens,3,Utah Hockey Club
346,2024020347,2024-11-27T19:00:00,347,7,3,0,Buffalo Sabres,1,Minnesota Wild
347,2024020348,2024-11-27T19:00:00,348,7,3,0,New Jersey Devils,3,St. Louis Blues
348,2024020349,2024-11-27T19:00:00,349,7,3,4,Carolina Hurricanes,3,New York Rangers
349,2024020350,2024-11-27T19:30:00,350,7,4,2,Detroit Red Wings,1,Calgary Flames
350,2024020351,2024-11-27T19:30:00,351,7,3,4,Tampa Bay Lightning,5,Washington Capitals
351,2024020352,2024-11-27T19:30:00,352,7,3,5,Florida Panthers,1,Toronto Maple Leafs
352,2024020353,2024-11-27T19:30:00,353,7,3,3,New York Islanders,6,Boston Bruins
353,2024020354,2024-11-27T19:30:00,354,7,3,5,Pittsburgh Penguins,4,Vancouver Canucks
354,2024020355,2024-11-27T19:30:00,355,7,4,3,Columbus Blue Jackets,4,Montréal Canadiens
355,2024020356,2024-11-27T20:00:00,356,7,4,2,Nashville Predators,3,Philadelphia Flyers
356,2024020357,2024-11-27T20:30:00,357,7,3,6,Chicago Blackhawks,2,Dallas Stars
357,2024020358,2024-11-27T22:00:00,358,7,5,2,Colorado Avalanche,1,Vegas Golden Knights
358,2024020359,2024-11-27T22:00:00,359,7,3,4,Los Angeles Kings,1,Winnipeg Jets
359,2024020360,2024-11-27T22:00:00,360,7,3,2,Seattle Kraken,5,Anaheim Ducks
360,2024020361,2024-11-27T22:30:00,361,7,3,3,San Jose Sharks,4,Ottawa Senators
361,2024020362,2024-11-29T13:00:00,362,7,3,3,Philadelphia Flyers,1,New York Rangers
362,2024020363,2024-11-29T14:00:00,363,7,3,3,Minnesota Wild,2,Chicago Blackhawks
363,2024020364,2024-11-29T15:00:00,364,7,4,3,Buffalo Sabres,4,Vancouver Canucks
364,2024020365,2024-11-29T15:00:00,365,7,3,4,Detroit Red Wings,5,New Jersey Devils
365,2024020366,2024-11-29T15:00:00,366,7,4,5,Washington Capitals,4,New York Islanders
366,2024020367,2024-11-29T15:00:00,367,7,3,3,Carolina Hurricanes,6,Florida Panthers
367,2024020368,2024-11-29T15:00:00,368,7,3,5,Columbus Blue Jackets,2,Calgary Flames
368,2024020369,2024-11-29T15:00:00,369,7,4,2,Nashville Predators,3,Tampa Bay Lightning
369,2024020370,2024-11-29T15:30:00,370,7,3,1,Anaheim Ducks,2,Los Angeles Kings
370,2024020371,2024-11-29T15:30:00,371,7,3,8,San Jose Sharks,5,Seattle Kraken
371,2024020372,2024-11-29T18:30:00,372,7,3,1,Boston Bruins,2,Pittsburgh Penguins
372,2024020373,2024-11-29T21:00:00,373,7,3,5,Dallas Stars,3,Colorado Avalanche
373,2024020374,2024-11-29T20:30:00,374,7,3,4,Vegas Golden Knights,3,Winnipeg Jets
374,2024020375,2024-11-29T21:00:00,375,7,4,3,Utah Hockey Club,4,Edmonton Oilers
375,2024020376,2024-11-30T13:00:00,376,7,3,4,New York Rangers,3,Montréal Canadiens
376,2024020377,2024-11-30T16:00:00,377,7,3,6,Florida Panthers,0,Carolina Hurricanes
377,2024020378,2024-11-30T19:00:00,378,7,3,3,Tampa Bay Lightning,5,Toronto Maple Leafs
378,2024020379,2024-11-30T19:00:00,379,7,3,5,New Jersey Devils,6,Washington Capitals
379,2024020380,2024-11-30T19:00:00,380,7,3,6,Pittsburgh Penguins,2,Calgary Flames
380,2024020381,2024-11-30T19:00:00,381,7,4,2,St. Louis Blues,3,Philadelphia Flyers
381,2024020382,2024-11-30T19:00:00,382,7,3,5,Los Angeles Kings,2,Ottawa Senators
382,2024020383,2024-11-30T19:30:00,383,7,3,3,New York Islanders,0,Buffalo Sabres
383,2024020384,2024-11-30T20:00:00,384,7,4,3,Minnesota Wild,2,Nashville Predators
384,2024020385,2024-11-30T22:00:00,385,7,3,1,Colorado Avalanche,4,Edmonton Oilers
385,2024020386,2024-11-30T22:00:00,386,7,3,0,Vegas Golden Knights,6,Utah Hockey Club
386,2024020387,2024-11-30T22:00:00,387,7,3,2,Seattle Kraken,4,San Jose Sharks
387,2024020388,2024-12-01T12:30:00,388,7,4,4,Detroit Red Wings,5,Vancouver Canucks
388,2024020389,2024-12-01T15:00:00,389,7,3,6,Boston Bruins,3,Montréal Canadiens
389,2024020390,2024-12-01T15:00:00,390,7,3,3,Chicago Blackhawks,6,Columbus Blue Jackets
390,2024020391,2024-12-01T16:30:00,391,7,3,3,Dallas Stars,1,Winnipeg Jets
391,2024020392,2024-12-01T20:00:00,392,7,5,4,Anaheim Ducks,3,Ottawa Senators
392,2024020393,2024-12-02T19:00:00,393,7,3,1,New York Rangers,5,New Jersey Devils
393,2024020394,2024-12-02T19:30:00,394,7,3,4,Toronto Maple Leafs,1,Chicago Blackhawks
394,2024020395,2024-12-02T21:00:00,395,7,3,1,Utah Hockey Club,2,Dallas Stars
395,2024020396,2024-12-03T19:00:00,396,7,4,3,Boston Bruins,2,Detroit Red Wings
396,2024020397,2024-12-03T19:00:00,397,7,3,4,Buffalo Sabres,5,Colorado Avalanche
397,2024020398,2024-12-03T19:00:00,398,7,4,2,Montréal Canadiens,1,New York Islanders
398,2024020399,2024-12-03T19:00:00,399,7,4,5,Pittsburgh Penguins,4,Florida Panthers
399,2024020400,2024-12-03T19:00:00,400,7,4,1,Washington Capitals,2,San Jose Sharks
400,2024020401,2024-12-03T19:00:00,401,7,3,2,Carolina Hurricanes,4,Seattle Kraken
401,2024020402,2024-12-03T20:00:00,402,7,4,3,Minnesota Wild,2,Vancouver Canucks
402,2024020403,2024-12-03T20:00:00,403,7,3,1,Winnipeg Jets,4,St. Louis Blues
403,2024020404,2024-12-03T21:00:00,404,7,3,3,Calgary Flames,0,Columbus Blue Jackets
404,2024020405,2024-12-03T22:00:00,405,7,3,1,Vegas Golden Knights,0,Edmonton Oilers
405,2024020406,2024-12-04T19:30:00,406,7,3,3,Toronto Maple Leafs,2,Nashville Predators
406,2024020407,2024-12-04T19:30:00,407,7,3,2,Chicago Blackhawks,4,Boston Bruins
407,2024020408,2024-12-04T22:00:00,408,7,3,1,Anaheim Ducks,4,Vegas Golden Knights
408,2024020409,2024-12-04T22:00:00,409,7,3,3,Los Angeles Kings,2,Dallas Stars
409,2024020410,2024-12-05T19:00:00,410,7,4,2,Buffalo Sabres,3,Winnipeg Jets
410,2024020411,2024-12-05T19:00:00,411,7,3,3,Montréal Canadiens,0,Nashville Predators
411,2024020412,2024-12-05T19:00:00,412,7,3,2,Ottawa Senators,1,Detroit Red Wings
412,2024020413,2024-12-05T19:00:00,413,7,3,8,Tampa Bay Lightning,1,San Jose Sharks
413,2024020414,2024-12-05T19:00:00,414,7,3,5,Philadelphia Flyers,7,Florida Panthers
414,2024020415,2024-12-05T19:00:00,415,7,3,5,Carolina Hurricanes,3,Colorado Avalanche
415,2024020416,2024-12-05T19:30:00,416,7,3,2,New York Islanders,5,Seattle Kraken
416,2024020417,2024-12-05T21:00:00,417,7,4,3,Calgary Flames,4,St. Louis Blues
417,2024020418,2024-12-05T21:00:00,418,7,3,6,Edmonton Oilers,3,Columbus Blue Jackets
418,2024020419,2024-12-06T19:00:00,419,7,3,1,Toronto Maple Leafs,3,Washington Capitals
419,2024020420,2024-12-06T19:00:00,420,7,3,3,New Jersey Devils,2,Seattle Kraken
420,2024020421,2024-12-06T19:30:00,421,7,3,4,New York Rangers,2,Pittsburgh Penguins
421,2024020422,2024-12-06T22:00:00,422,7,3,5,Vancouver Canucks,2,Columbus Blue Jackets
422,2024020423,2024-12-06T22:00:00,423,7,3,3,Vegas Golden Knights,2,Dallas Stars
423,2024020424,2024-12-06T22:00:00,424,7,3,1,Anaheim Ducks,5,Minnesota Wild
424,2024020425,2024-12-07T13:00:00,425,7,4,4,Boston Bruins,3,Philadelphia Flyers
425,2024020426,2024-12-07T13:00:00,426,7,3,2,Buffalo Sabres,5,Utah Hockey Club
426,2024020427,2024-12-07T16:00:00,427,7,3,2,Chicago Blackhawks,4,Winnipeg Jets
427,2024020428,2024-12-07T17:00:00,428,7,3,4,New York Islanders,3,Carolina Hurricanes
428,2024020429,2024-12-07T18:00:00,429,7,3,3,Florida Panthers,1,San Jose Sharks
429,2024020430,2024-12-07T19:00:00,430,7,3,2,Montréal Canadiens,4,Washington Capitals
430,2024020431,2024-12-07T19:00:00,431,7,3,3,Ottawa Senators,1,Nashville Predators
431,2024020432,2024-12-07T19:00:00,432,7,3,1,Detroit Red Wings,2,Colorado Avalanche
432,2024020433,2024-12-07T19:00:00,433,7,3,5,Pittsburgh Penguins,2,Toronto Maple Leafs
433,2024020434,2024-12-07T20:00:00,434,7,3,4,Los Angeles Kings,1,Minnesota Wild
434,2024020435,2024-12-07T22:00:00,435,7,3,4,Edmonton Oilers,2,St. Louis Blues
435,2024020436,2024-12-08T13:00:00,436,7,3,5,New York Rangers,7,Seattle Kraken
436,2024020437,2024-12-08T16:00:00,437,7,3,2,Vancouver Canucks,4,Tampa Bay Lightning
437,2024020438,2024-12-08T17:00:00,438,7,3,2,Ottawa Senators,4,New York Islanders
438,2024020439,2024-12-08T18:00:00,439,7,3,1,Winnipeg Jets,4,Columbus Blue Jackets
439,2024020440,2024-12-08T19:00:00,440,7,3,0,New Jersey Devils,4,Colorado Avalanche
440,2024020441,2024-12-08T19:30:00,441,7,3,2,Philadelphia Flyers,4,Utah Hockey Club
441,2024020442,2024-12-08T20:00:00,442,7,3,6,Dallas Stars,2,Calgary Flames
442,2024020443,2024-12-09T19:00:00,443,7,5,5,Buffalo Sabres,6,Detroit Red Wings
443,2024020444,2024-12-09T19:00:00,444,7,3,1,New York Rangers,2,Chicago Blackhawks
444,2024020445,2024-12-09T19:30:00,445,7,5,3,Montréal Canadiens,2,Anaheim Ducks
445,2024020446,2024-12-10T19:00:00,446,7,4,1,New Jersey Devils,2,Toronto Maple Leafs
446,2024020447,2024-12-10T19:00:00,447,7,3,2,Pittsburgh Penguins,6,Colorado Avalanche
447,2024020448,2024-12-10T19:00:00,448,7,3,3,Carolina Hurricanes,2,San Jose Sharks
448,2024020449,2024-12-10T19:00:00,449,7,3,3,Columbus Blue Jackets,5,Philadelphia Flyers
449,2024020450,2024-12-10T19:30:00,450,7,3,1,New York Islanders,3,Los Angeles Kings
450,2024020451,2024-12-10T20:00:00,451,7,3,3,Nashville Predators,4,Calgary Flames
451,2024020452,2024-12-10T20:00:00,452,7,3,8,Winnipeg Jets,1,Boston Bruins
452,2024020453,2024-12-10T21:00:00,453,7,3,2,Edmonton Oilers,1,Tampa Bay Lightning
453,2024020454,2024-12-10T21:30:00,454,7,5,4,Utah Hockey Club,5,Minnesota Wild
454,2024020455,2024-12-10T22:00:00,455,7,4,3,Vancouver Canucks,4,St. Louis Blues
455,2024020456,2024-12-10T22:00:00,456,7,5,1,Seattle Kraken,2,Florida Panthers
456,2024020457,2024-12-11T19:00:00,457,7,3,2,Buffalo Sabres,3,New York Rangers
457,2024020458,2024-12-11T19:30:00,458,7,3,5,Ottawa Senators,1,Anaheim Ducks
458,2024020459,2024-12-12T19:00:00,459,7,3,3,Toronto Maple Leafs,2,Anaheim Ducks
459,2024020460,2024-12-12T19:00:00,460,7,3,2,Montréal Canadiens,9,Pittsburgh Penguins
460,2024020461,2024-12-12T19:00:00,461,7,3,3,New Jersey Devils,1,Los Angeles Kings
461,2024020462,2024-12-12T19:00:00,462,7,3,4,Philadelphia Flyers,1,Detroit Red Wings
462,2024020463,2024-12-12T19:00:00,463,7,4,1,Columbus Blue Jackets,2,Washington Capitals
463,2024020464,2024-12-12T19:30:00,464,7,3,5,New York Islanders,4,Chicago Blackhawks
464,2024020465,2024-12-12T20:00:00,465,7,3,3,St. Louis Blues,4,San Jose Sharks
465,2024020466,2024-12-12T20:00:00,466,7,3,1,Dallas Stars,4,Nashville Predators
466,2024020467,2024-12-12T20:30:00,467,7,3,1,Minnesota Wild,7,Edmonton Oilers
467,2024020468,2024-12-12T20:00:00,468,7,4,2,Winnipeg Jets,3,Vegas Golden Knights
468,2024020469,2024-12-12T21:00:00,469,7,3,1,Colorado Avalanche,4,Utah Hockey Club
469,2024020470,2024-12-12T21:00:00,470,7,3,3,Calgary Flames,8,Tampa Bay Lightning
470,2024020471,2024-12-12T22:00:00,471,7,3,4,Vancouver Canucks,0,Florida Panthers
471,2024020472,2024-12-12T22:00:00,472,7,3,5,Seattle Kraken,1,Boston Bruins
472,2024020473,2024-12-13T19:00:00,473,7,3,0,Carolina Hurricanes,3,Ottawa Senators
473,2024020474,2024-12-14T13:00:00,474,7,3,4,New Jersey Devils,1,Chicago Blackhawks
474,2024020475,2024-12-14T13:00:00,475,7,3,1,New York Rangers,5,Los Angeles Kings
475,2024020476,2024-12-14T14:00:00,476,7,3,4,Minnesota Wild,1,Philadelphia Flyers
476,2024020477,2024-12-14T16:00:00,477,7,3,6,Edmonton Oilers,3,Vegas Golden Knights
477,2024020478,2024-12-14T19:00:00,478,7,4,3,Ottawa Senators,2,Pittsburgh Penguins
478,2024020479,2024-12-14T19:00:00,479,7,3,4,Detroit Red Wings,2,Toronto Maple Leafs
479,2024020480,2024-12-14T19:00:00,480,7,3,4,Washington Capitals,2,Buffalo Sabres
480,2024020481,2024-12-14T19:00:00,481,7,4,3,Columbus Blue Jackets,4,Anaheim Ducks
481,2024020482,2024-12-14T19:00:00,482,7,3,4,Winnipeg Jets,2,Montréal Canadiens
482,2024020483,2024-12-14T20:00:00,483,7,4,2,Dallas Stars,1,St. Louis Blues
483,2024020484,2024-12-14T21:00:00,484,7,3,5,Colorado Avalanche,2,Nashville Predators
484,2024020485,2024-12-14T22:00:00,485,7,3,3,Calgary Flames,0,Florida Panthers
485,2024020486,2024-12-14T22:00:00,486,7,3,1,Vancouver Canucks,5,Boston Bruins
486,2024020487,2024-12-14T22:00:00,487,7,3,3,San Jose Sharks,4,Utah Hockey Club
487,2024020488,2024-12-14T22:00:00,488,7,3,1,Seattle Kraken,5,Tampa Bay Lightning
488,2024020489,2024-12-15T15:00:00,489,7,3,5,Chicago Blackhawks,3,New York Islanders
489,2024020490,2024-12-15T17:00:00,490,7,3,5,Toronto Maple Leafs,3,Buffalo Sabres
490,2024020491,2024-12-15T17:00:00,491,7,3,4,Carolina Hurricanes,1,Columbus Blue Jackets
491,2024020492,2024-12-15T18:00:00,492,7,3,3,St. Louis Blues,2,New York Rangers
492,2024020493,2024-12-15T18:00:00,493,7,3,2,Minnesota Wild,3,Vegas Golden Knights
493,2024020494,2024-12-16T20:00:00,494,7,3,3,Dallas Stars,1,Washington Capitals
494,2024020495,2024-12-16T20:30:00,495,7,3,5,Edmonton Oilers,6,Florida Panthers
495,2024020496,2024-12-16T22:30:00,496,7,3,3,Vancouver Canucks,1,Colorado Avalanche
496,2024020497,2024-12-17T19:00:00,497,7,3,6,Montréal Canadiens,1,Buffalo Sabres
497,2024020498,2024-12-17T19:00:00,498,7,3,5,Tampa Bay Lightning,3,Columbus Blue Jackets
498,2024020499,2024-12-17T19:00:00,499,7,4,3,Pittsburgh Penguins,2,Los Angeles Kings
499,2024020500,2024-12-17T19:30:00,500,7,3,4,Carolina Hurricanes,0,New York Islanders
500,2024020501,2024-12-17T20:00:00,501,7,3,1,St. Louis Blues,4,New Jersey Devils
501,2024020502,2024-12-17T20:00:00,502,7,3,2,Nashville Predators,0,New York Rangers
502,2024020503,2024-12-17T20:30:00,503,7,3,3,Chicago Blackhawks,2,Washington Capitals
503,2024020504,2024-12-17T21:00:00,504,7,4,3,Calgary Flames,4,Boston Bruins
504,2024020505,2024-12-17T22:00:00,505,7,3,0,Seattle Kraken,3,Ottawa Senators
505,2024020506,2024-12-17T22:30:00,506,7,3,3,San Jose Sharks,4,Winnipeg Jets
506,2024020507,2024-12-18T19:00:00,507,7,3,6,Detroit Red Wings,4,Philadelphia Flyers
507,2024020508,2024-12-18T19:30:00,508,7,3,3,Dallas Stars,5,Toronto Maple Leafs
508,2024020509,2024-12-18T21:30:00,509,7,3,1,Minnesota Wild,6,Florida Panthers
509,2024020510,2024-12-18T22:00:00,510,7,4,3,Utah Hockey Club,2,Vancouver Canucks
510,2024020511,2024-12-18T22:00:00,511,7,3,3,Anaheim Ducks,2,Winnipeg Jets
511,2024020512,2024-12-19T19:00:00,512,7,3,3,Tampa Bay Lightning,1,St. Louis Blues
512,2024020513,2024-12-19T19:30:00,513,7,3,3,Philadelphia Flyers,7,Los Angeles Kings
513,2024020514,2024-12-19T19:00:00,514,7,3,4,Columbus Blue Jackets,2,New Jersey Devils
514,2024020515,2024-12-19T20:00:00,515,7,4,4,Nashville Predators,5,Pittsburgh Penguins
515,2024020516,2024-12-19T20:30:00,516,7,3,3,Chicago Blackhawks,1,Seattle Kraken
516,2024020517,2024-12-19T21:00:00,517,7,4,2,Calgary Flames,3,Ottawa Senators
517,2024020518,2024-12-19T21:00:00,518,7,4,3,Edmonton Oilers,2,Boston Bruins
518,2024020519,2024-12-19T22:00:00,519,7,3,3,Vegas Golden Knights,1,Vancouver Canucks
519,2024020520,2024-12-19T22:30:00,520,7,3,2,San Jose Sharks,4,Colorado Avalanche
520,2024020521,2024-12-20T19:00:00,521,7,3,3,Buffalo Sabres,6,Toronto Maple Leafs
521,2024020522,2024-12-20T19:00:00,522,7,3,3,Detroit Red Wings,4,Montréal Canadiens
522,2024020523,2024-12-20T19:00:00,523,7,4,2,Florida Panthers,1,St. Louis Blues
523,2024020524,2024-12-20T19:00:00,524,7,3,3,Washington Capitals,1,Carolina Hurricanes
524,2024020525,2024-12-20T20:00:00,525,7,3,1,Dallas Stars,3,New York Rangers
525,2024020526,2024-12-20T20:00:00,526,7,3,1,Minnesota Wild,2,Utah Hockey Club
526,2024020527,2024-12-20T22:00:00,527,7,3,2,Anaheim Ducks,4,Colorado Avalanche
527,2024020528,2024-12-21T13:30:00,528,7,4,3,Nashville Predators,2,Los Angeles Kings
528,2024020529,2024-12-21T16:00:00,529,7,3,6,Calgary Flames,4,Chicago Blackhawks
529,2024020530,2024-12-21T16:00:00,530,7,4,3,Edmonton Oilers,2,San Jose Sharks
530,2024020531,2024-12-21T19:00:00,531,7,3,3,Boston Bruins,1,Buffalo Sabres
531,2024020532,2024-12-21T19:00:00,532,7,3,3,Toronto Maple Leafs,6,New York Islanders
532,2024020533,2024-12-21T19:00:00,533,7,3,5,Montréal Canadiens,1,Detroit Red Wings
533,2024020534,2024-12-21T19:00:00,534,7,3,3,New Jersey Devils,0,Pittsburgh Penguins
534,2024020535,2024-12-21T19:00:00,535,7,4,5,Philadelphia Flyers,4,Columbus Blue Jackets
535,2024020536,2024-12-21T19:00:00,536,7,3,5,Winnipeg Jets,0,Minnesota Wild
536,2024020537,2024-12-21T22:00:00,537,7,4,4,Vancouver Canucks,5,Ottawa Senators
537,2024020538,2024-12-21T22:00:00,538,7,3,6,Vegas Golden Knights,2,Seattle Kraken
538,2024020539,2024-12-22T12:30:00,539,7,3,1,New York Rangers,3,Carolina Hurricanes
539,2024020540,2024-12-22T17:00:00,540,7,3,2,Tampa Bay Lightning,4,Florida Panthers
540,2024020541,2024-12-22T17:00:00,541,7,3,3,Washington Capitals,1,Los Angeles Kings
541,2024020542,2024-12-22T17:00:00,542,7,5,4,Utah Hockey Club,5,Anaheim Ducks
542,2024020543,2024-12-22T20:00:00,543,7,3,5,Colorado Avalanche,2,Seattle Kraken
543,2024020544,2024-12-22T20:00:00,544,7,3,3,Edmonton Oilers,1,Ottawa Senators
544,2024020545,2024-12-23T13:00:00,545,7,3,5,New Jersey Devils,0,New York Rangers
545,2024020546,2024-12-23T14:00:00,546,7,3,2,Toronto Maple Leafs,5,Winnipeg Jets
546,2024020547,2024-12-23T19:00:00,547,7,3,4,Boston Bruins,1,Washington Capitals
547,2024020548,2024-12-23T19:00:00,548,7,3,0,Detroit Red Wings,4,St. Louis Blues
548,2024020549,2024-12-23T19:00:00,549,7,3,0,Florida Panthers,4,Tampa Bay Lightning
549,2024020550,2024-12-23T19:00:00,550,7,3,7,Pittsburgh Penguins,3,Philadelphia Flyers
550,2024020551,2024-12-23T19:00:00,551,7,3,5,Columbus Blue Jackets,4,Montréal Canadiens
551,2024020552,2024-12-23T19:30:00,552,7,3,1,New York Islanders,7,Buffalo Sabres
552,2024020553,2024-12-23T20:00:00,553,7,3,5,Nashville Predators,2,Carolina Hurricanes
553,2024020554,2024-12-23T20:00:00,554,7,3,4,Minnesota Wild,3,Chicago Blackhawks
554,2024020555,2024-12-23T21:00:00,555,7,3,4,Vancouver Canucks,3,San Jose Sharks
555,2024020556,2024-12-23T21:00:00,556,7,3,2,Utah Hockey Club,3,Dallas Stars
556,2024020557,2024-12-23T22:00:00,557,7,3,3,Vegas Golden Knights,1,Anaheim Ducks
557,2024020558,2024-12-27T19:00:00,558,7,3,6,Buffalo Sabres,2,Chicago Blackhawks
558,2024020559,2024-12-27T19:00:00,559,7,3,2,Detroit Red Wings,5,Toronto Maple Leafs
559,2024020560,2024-12-27T19:00:00,560,7,3,4,New Jersey Devils,2,Carolina Hurricanes
560,2024020561,2024-12-27T19:00:00,561,7,3,6,Columbus Blue Jackets,2,Boston Bruins
561,2024020562,2024-12-27T20:00:00,562,7,3,7,St. Louis Blues,4,Nashville Predators
562,2024020563,2024-12-27T20:00:00,563,7,4,2,Dallas Stars,3,Minnesota Wild
563,2024020564,2024-12-27T21:30:00,564,7,3,1,Utah Hockey Club,4,Colorado Avalanche
564,2024020565,2024-12-27T22:30:00,565,7,3,3,San Jose Sharks,6,Vegas Golden Knights
